j2p,k_over_pi,k,sector,band,gap,D,chi_tm,lattice,quality,source_job,quality_note,source_path,checkpoint,source_sha256
0.6,0.16666666666666666,0.5235987755982988,trivial,3,0.856356685841009,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.16666666666666666,0.5235987755982988,trivial,4,1.080608314217118,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.16666666666666666,0.5235987755982988,trivial,5,1.144437629364874,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.16666666666666666,0.5235987755982988,trivial,6,1.254480206603774,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.16666666666666666,0.5235987755982988,trivial,7,1.261762444140569,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.16666666666666666,0.5235987755982988,trivial,8,1.292100055708097,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.16666666666666666,0.5235987755982988,trivial,9,1.3640533244687,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.16666666666666666,0.5235987755982988,trivial,10,1.365018531225184,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,1,0.901264239939791,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,2,0.9137107755392,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,3,0.920361577871699,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,4,1.171652117175971,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,5,1.20011429984113,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,6,1.238058732985614,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,7,1.296079357769898,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,8,1.440198171813549,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,9,1.494164872344117,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.25,0.7853981633974483,trivial,10,1.505490673152073,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,1,0.909670294970285,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,2,0.926709837604453,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,3,0.930358153657024,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,4,1.180730389956258,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,5,1.185731836396895,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,6,1.22185434885079,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,7,1.383040755257966,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,8,1.429821597756907,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,9,1.490131853622084,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.3333333333333333,1.0471975511965976,trivial,10,1.497705487155474,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,1,0.890868319492702,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,2,0.919233564096004,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,3,0.920921571367128,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,4,1.127503266614523,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,5,1.165068105508877,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,6,1.240649864744414,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,7,1.368647222009884,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,8,1.439137674482134,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,9,1.440953730935818,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.4166666666666667,1.3089969389957472,trivial,10,1.458057905544824,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,1,0.871375478319633,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,2,0.906197874292427,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,3,0.907552958553224,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,4,0.908648086164397,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,5,1.085736756151862,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,6,1.159732433024703,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,7,1.252797816056811,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,8,1.339475171636158,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,9,1.39196798459259,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5,1.5707963267948966,trivial,10,1.400640537496705,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5833333333333334,1.8325957145940461,trivial,1,0.579907649011954,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5833333333333334,1.8325957145940461,trivial,2,0.854546835719745,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5833333333333334,1.8325957145940461,trivial,3,0.897152609104942,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5833333333333334,1.8325957145940461,trivial,4,0.898581498256315,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5833333333333334,1.8325957145940461,trivial,5,1.014181856802,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
0.6,0.5833333333333334,1.8325957145940461,trivial,6,1.01913855969678,8,256,merge,original-eigsolve,43470110,Production validation passed for 13 momenta and 130 finite levels using Julia one-cycle Arnoldi semantics.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-18_102434_bsc_J1J2p06_merge_D8chi256_TM_JuliaEig_production\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi.csv,,eb7588bfc3a5dafd70e9f1714054ef3dfb2c8de60f49047a1d09fe95ebee254c
